author,description,experiment_id,id,inserted_at,updated_at,RT,condition,correctness,f,j,keyPressed,size,trial,trial_number,trial_type,comments,dominantHand,education,endTime,f,j,languages,startDate,startTime,timeSpent
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,732,feature,correct,absent,present,f,1,negative,15,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,732,feature,correct,absent,present,j,30,positive,16,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,2106,feature,correct,absent,present,f,30,negative,1,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1077,conjunction,correct,absent,present,f,5,negative,2,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1080,conjunction,correct,absent,present,j,15,positive,3,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,867,feature,correct,absent,present,f,1,negative,4,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1940,feature,correct,absent,present,f,5,negative,5,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1287,feature,correct,absent,present,f,15,negative,6,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,755,conjunction,correct,absent,present,j,1,positive,7,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,803,feature,correct,absent,present,j,1,positive,8,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1639,conjunction,correct,absent,present,j,30,positive,9,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,808,feature,correct,absent,present,j,5,positive,10,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,993,feature,correct,absent,present,j,30,positive,11,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1030,conjunction,correct,absent,present,f,1,negative,12,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,2842,conjunction,correct,absent,present,f,15,negative,13,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,749,conjunction,correct,absent,present,j,5,positive,14,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,2785,conjunction,correct,absent,present,f,30,negative,15,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,574,feature,correct,absent,present,j,15,positive,16,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,626,conjunction,correct,absent,present,f,1,negative,17,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1084,conjunction,correct,absent,present,f,5,negative,18,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,663,conjunction,correct,absent,present,j,5,positive,19,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,693,feature,correct,absent,present,f,5,negative,20,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1601,conjunction,correct,absent,present,j,15,positive,21,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,605,feature,correct,absent,present,f,1,negative,22,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,3176,conjunction,correct,absent,present,f,30,negative,23,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,847,feature,correct,absent,present,j,30,positive,24,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,810,feature,correct,absent,present,j,5,positive,25,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,2143,feature,correct,absent,present,f,15,negative,26,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,674,conjunction,correct,absent,present,j,1,positive,27,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,584,feature,correct,absent,present,j,15,positive,28,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,586,conjunction,correct,absent,present,j,30,positive,29,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,2692,feature,correct,absent,present,f,30,negative,30,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,564,feature,correct,absent,present,j,1,positive,31,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1536,conjunction,correct,absent,present,f,15,negative,32,main,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1142,feature,correct,absent,present,j,15,positive,1,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1332,feature,correct,absent,present,f,1,negative,2,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,2339,conjunction,correct,absent,present,j,15,positive,3,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,721,feature,correct,absent,present,j,1,positive,4,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,548,feature,correct,absent,present,j,5,positive,5,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,980,feature,incorrect,absent,present,f,30,positive,6,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1288,conjunction,correct,absent,present,f,5,negative,7,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1102,conjunction,correct,absent,present,j,30,positive,8,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1138,feature,correct,absent,present,f,5,negative,9,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1056,conjunction,correct,absent,present,f,1,negative,10,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1770,feature,correct,absent,present,f,30,negative,11,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1407,feature,correct,absent,present,f,15,negative,12,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,2334,conjunction,correct,absent,present,f,15,negative,13,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,829,conjunction,correct,absent,present,j,5,positive,14,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,2919,conjunction,correct,absent,present,f,30,negative,15,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,669,conjunction,correct,absent,present,j,1,positive,16,practice,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,677,conjunction,correct,absent,present,f,1,negative,1,main,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,581,conjunction,correct,absent,present,j,30,positive,2,main,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,894,conjunction,correct,absent,present,f,5,negative,3,main,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,641,feature,correct,absent,present,j,5,positive,4,main,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1137,conjunction,correct,absent,present,j,15,positive,5,main,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,1034,feature,correct,absent,present,j,30,positive,6,main,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,931,2018-05-07 16:52:18.054548,2018-05-07 16:52:18.054579,676,conjunction,correct,absent,present,j,5,positive,7,main,,right,other,1525711946094,absent,present,970095,Sun May 06 2018 10:25:25 GMT+0200 (Mitteleuropäische Sommerzeit),1525595125270,1947.0137333333332
